Steps,User Time,Real Time,Growth Rate,QC position,Average Pressure,Average Sigma,Average Cell Growth,Average Vertex Velocity,Average Auxin Cytoplasm,Std Auxin Cytoplasm,Average Auxin Intercellular,Average PIN Cytoplasm,Average PIN Membrane,Average AUX1 Cytoplasm,Average Auxin Diffusion,Average Auxin Export,Average PIN1 Expression,Average PIN1 Trafficking
1432,42.96,10.92,0.995277,-7.0245 -174.25 0,0,0,0.00621225,0.689468,0.240385,0.424704,0.0183257,0.778349,0.651432,11.0891,0,-0.122631,79.464,72.6266
1433,42.99,10.92,0.991011,-7.0259 -174.277 0,0,0,0.00616426,0.687219,0.240352,0.424664,0.0183231,0.778194,0.651358,11.0876,0,-0.122487,79.4579,72.6236
1434,43.02,10.92,0.986707,-7.0273 -174.304 0,0,0,0.00611351,0.685105,0.240319,0.424624,0.0183206,0.778038,0.651284,11.0861,0,-0.122276,79.4519,72.6206
1435,43.05,10.92,0.98236,-7.02871 -174.331 0,0,0,0.00606542,0.683066,0.240287,0.424584,0.018318,0.777884,0.65121,11.0847,0,-0.122159,79.446,72.6175
1436,43.08,10.92,0.977968,-7.03013 -174.357 0,0,0,0.00601956,0.681051,0.240255,0.424545,0.0183155,0.777729,0.651137,11.0832,0,-0.122037,79.44,72.6145
1437,43.11,10.92,0.973526,-7.03155 -174.384 0,0,0,0.00597335,0.679034,0.240223,0.424506,0.018313,0.777576,0.651063,11.0818,0,-0.121886,79.4342,72.6114
1438,43.14,10.92,0.969033,-7.03298 -174.41 0,0,0,0.00593025,0.677029,0.240185,0.424461,0.0183106,0.777419,0.650984,11.0803,0,-0.121717,79.4283,72.6083
1439,43.17,10.92,0.964486,-7.03443 -174.436 0,0,0,0.00589011,0.674894,0.240151,0.424421,0.018308,0.777265,0.65091,11.0789,0,-0.122639,79.4228,72.6052
1440,43.2,10.92,0.959891,-7.03588 -174.462 0,0,0,0.0058524,0.672785,0.240119,0.424383,0.0183054,0.777113,0.650833,11.0775,0,-0.122258,79.4171,72.6021
1441,43.23,10.92,0.955256,-7.03734 -174.488 0,0,0,0.00581696,0.670699,0.240088,0.424347,0.0183029,0.776962,0.650761,11.0761,0,-0.121809,79.4114,72.599
1442,43.26,10.92,0.950584,-7.03882 -174.514 0,0,0,0.00578417,0.668656,0.240058,0.424314,0.0183005,0.776812,0.650687,11.0746,0,-0.121359,79.4057,72.5959
1443,43.29,10.92,0.945878,-7.0403 -174.539 0,0,0,0.00575433,0.66663,0.240029,0.424282,0.0182982,0.776663,0.650616,11.0733,0,-0.121005,79.4,72.5928
1444,43.32,10.92,0.941134,-7.0418 -174.565 0,0,0,0.00572758,0.664618,0.240001,0.424251,0.0182959,0.776516,0.650544,11.0719,0,-0.120687,79.3944,72.5896
1445,43.35,10.92,0.936363,-7.04331 -174.59 0,0,0,0.00571284,0.66261,0.239973,0.424222,0.0182937,0.776369,0.650473,11.0705,0,-0.120436,79.3888,72.5865
1446,43.38,10.92,0.931568,-7.04485 -174.615 0,0,0,0.00569803,0.660608,0.239945,0.424193,0.0182915,0.776223,0.650402,11.0692,0,-0.120213,79.3833,72.5834
1447,43.41,10.92,0.926746,-7.0464 -174.641 0,0,0,0.00568317,0.65861,0.239919,0.424166,0.0182893,0.776078,0.650331,11.0679,0,-0.12005,79.3779,72.5803
1448,43.44,10.92,0.921905,-7.04796 -174.666 0,0,0,0.00566822,0.656617,0.239892,0.424141,0.0182872,0.775934,0.650261,11.0665,0,-0.119832,79.3725,72.5771
1449,43.47,10.92,0.917054,-7.04954 -174.69 0,0,0,0.00565325,0.654628,0.239866,0.424117,0.0182851,0.77579,0.65019,11.0652,0,-0.11963,79.3671,72.574
1450,43.5,10.92,0.912195,-7.05115 -174.715 0,0,0,0.00558862,0.652644,0.239841,0.424094,0.018283,0.775647,0.65012,11.0639,0,-0.11942,79.3618,72.5708
1451,43.53,10.92,0.907335,-7.05278 -174.74 0,0,0,0.00554515,0.650663,0.239816,0.424073,0.018281,0.775505,0.65005,11.0626,0,-0.119213,79.3565,72.5677
1452,43.56,10.92,0.90245,-7.05442 -174.765 0,0,0,0.00550097,0.648812,0.239791,0.424053,0.018279,0.775364,0.649981,11.0613,0,-0.119002,79.3513,72.5646
1453,43.59,10.92,0.897729,-7.05609 -174.789 0,0,0,0.00546734,0.646818,0.239767,0.424035,0.018277,0.775224,0.649911,11.06,0,-0.118808,79.346,72.5613
1454,43.62,10.92,0.893066,-7.05777 -174.813 0,0,0,0.00543429,0.644869,0.239744,0.424018,0.0182751,0.775084,0.649842,11.0587,0,-0.118601,79.3409,72.5582
1455,43.65,10.92,0.888515,-7.05946 -174.838 0,0,0,0.00540427,0.642928,0.239721,0.424003,0.0182732,0.774945,0.649773,11.0574,0,-0.118392,79.3358,72.5551
1456,43.68,10.92,0.884021,-7.06117 -174.862 0,0,0,0.005375,0.64098,0.239698,0.423988,0.0182713,0.774807,0.649704,11.0561,0,-0.118169,79.3307,72.552
1457,43.71,10.92,0.879601,-7.06289 -174.886 0,0,0,0.00534814,0.639033,0.239676,0.423976,0.0182695,0.77467,0.649636,11.0548,0,-0.117946,79.3257,72.5489
1458,43.74,10.92,0.875225,-7.06462 -174.91 0,0,0,0.00532187,0.637084,0.239655,0.423964,0.0182678,0.774532,0.649569,11.0536,0,-0.117735,79.3207,72.5459
1459,43.77,10.92,0.870903,-7.06635 -174.934 0,0,0,0.0052964,0.635135,0.239634,0.423954,0.018266,0.774396,0.649502,11.0524,0,-0.11754,79.3157,72.5428
1460,43.8,10.92,0.866623,-7.0681 -174.957 0,0,0,0.00527178,0.633188,0.239613,0.423944,0.0182643,0.77426,0.649436,11.0511,0,-0.117353,79.3108,72.5397
1461,43.83,10.92,0.862391,-7.06985 -174.981 0,0,0,0.005248,0.631098,0.239593,0.423937,0.0182626,0.774125,0.64937,11.0499,0,-0.117164,79.3059,72.5367
1462,43.86,10.92,0.858205,-7.07161 -175.005 0,0,0,0.00522504,0.62911,0.239573,0.423929,0.018261,0.77399,0.649305,11.0487,0,-0.116956,79.3011,72.5336
1463,43.89,10.92,0.85407,-7.07337 -175.028 0,0,0,0.0052025,0.627181,0.239553,0.423923,0.0182594,0.773855,0.64924,11.0475,0,-0.116802,79.2962,72.5306
1464,43.92,10.92,0.849988,-7.07514 -175.051 0,0,0,0.00518038,0.625252,0.239534,0.423917,0.0182578,0.77372,0.649175,11.0463,0,-0.116672,79.2915,72.5275
1465,43.95,10.92,0.845964,-7.07691 -175.075 0,0,0,0.0051587,0.623308,0.239515,0.423913,0.0182562,0.773586,0.64911,11.0451,0,-0.116521,79.2867,72.5245
1466,43.98,10.92,0.841999,-7.07868 -175.098 0,0,0,0.00513736,0.621337,0.239496,0.423908,0.0182547,0.773452,0.649044,11.0439,0,-0.116366,79.282,72.5215
1467,44.01,10.92,0.838098,-7.08046 -175.121 0,0,0,0.00511653,0.619341,0.239478,0.423905,0.0182532,0.773318,0.648979,11.0427,0,-0.116203,79.2774,72.5185
1468,44.04,10.92,0.834259,-7.08223 -175.144 0,0,0,0.0050967,0.617321,0.239459,0.423902,0.0182517,0.773184,0.648913,11.0415,0,-0.11605,79.2728,72.5155
1469,44.07,10.92,0.830484,-7.084 -175.167 0,0,0,0.00507581,0.61528,0.239442,0.4239,0.0182503,0.773051,0.648852,11.0404,0,-0.115907,79.2683,72.5125
1470,44.1,10.92,0.82677,-7.08578 -175.189 0,0,0,0.00505578,0.613233,0.239424,0.423898,0.0182488,0.772918,0.648787,11.0392,0,-0.115759,79.2638,72.5095
1471,44.13,10.92,0.823109,-7.08755 -175.212 0,0,0,0.0050359,0.611181,0.239406,0.423897,0.0182474,0.772785,0.648723,11.038,0,-0.115662,79.2594,72.5065
1472,44.16,10.92,0.819496,-7.08932 -175.235 0,0,0,0.0050161,0.609126,0.239389,0.423896,0.018246,0.772652,0.648658,11.0368,0,-0.115544,79.255,72.5035
1473,44.19,10.92,0.815927,-7.09108 -175.257 0,0,0,0.00499753,0.607069,0.239372,0.423896,0.0182446,0.772519,0.648597,11.0357,0,-0.11543,79.2507,72.5006
1474,44.22,10.92,0.812408,-7.09284 -175.279 0,0,0,0.00497857,0.605021,0.239355,0.423896,0.0182433,0.772387,0.648533,11.0345,0,-0.115296,79.2464,72.4976
1475,44.25,10.92,0.808929,-7.0946 -175.302 0,0,0,0.00495947,0.602965,0.239338,0.423897,0.0182419,0.772254,0.648469,11.0333,0,-0.115156,79.2422,72.4946
1476,44.28,10.92,0.805491,-7.09635 -175.324 0,0,0,0.00494054,0.600916,0.239322,0.423898,0.0182406,0.772122,0.648404,11.0321,0,-0.115054,79.238,72.4917
1477,44.31,10.92,0.802098,-7.0981 -175.346 0,0,0,0.00492177,0.598871,0.239305,0.423899,0.0182393,0.77199,0.648339,11.0309,0,-0.114962,79.2339,72.4887
1478,44.34,10.92,0.798738,-7.09984 -175.368 0,0,0,0.00490307,0.59683,0.239289,0.4239,0.0182381,0.771858,0.648274,11.0297,0,-0.114869,79.2299,72.4858
1479,44.37,10.92,0.795407,-7.10158 -175.39 0,0,0,0.00488451,0.594793,0.239273,0.423902,0.0182368,0.771726,0.648209,11.0285,0,-0.114773,79.2259,72.4829
1480,44.4,10.92,0.792108,-7.1033 -175.412 0,0,0,0.00486588,0.592941,0.239257,0.423905,0.0182355,0.771595,0.648143,11.0273,0,-0.114673,79.222,72.48
1481,44.43,10.92,0.788841,-7.10502 -175.434 0,0,0,0.00484719,0.590982,0.239241,0.423907,0.0182343,0.771463,0.648077,11.0261,0,-0.114582,79.2182,72.4771
1482,44.46,10.92,0.785611,-7.10674 -175.456 0,0,0,0.00482853,0.58893,0.239226,0.423911,0.0182331,0.771332,0.648011,11.0249,0,-0.114454,79.2144,72.4743
1483,44.49,10.92,0.782417,-7.10844 -175.477 0,0,0,0.00480968,0.586886,0.239211,0.423914,0.0182319,0.771202,0.647945,11.0237,0,-0.114342,79.2106,72.4714
1484,44.52,10.92,0.779261,-7.11013 -175.499 0,0,0,0.00479108,0.584862,0.239196,0.423917,0.0182307,0.771071,0.64788,11.0225,0,-0.114249,79.2069,72.4686
1485,44.55,10.92,0.776143,-7.11182 -175.521 0,0,0,0.00477246,0.582875,0.23918,0.423921,0.0182296,0.770941,0.647814,11.0214,0,-0.114167,79.2033,72.4658
1486,44.58,10.92,0.773062,-7.11349 -175.542 0,0,0,0.0047539,0.580903,0.239165,0.423925,0.0182284,0.770811,0.647749,11.0202,0,-0.114099,79.1997,72.4629
1487,44.61,10.92,0.770017,-7.11515 -175.563 0,0,0,0.00473533,0.578934,0.239151,0.423929,0.0182273,0.770681,0.647684,11.019,0,-0.114023,79.1961,72.4602
1488,44.64,10.92,0.767007,-7.11681 -175.585 0,0,0,0.00471681,0.576971,0.239136,0.423934,0.0182261,0.770552,0.647619,11.0178,0,-0.113941,79.1926,72.4574
1489,44.67,10.92,0.764031,-7.11845 -175.606 0,0,0,0.00469819,0.575033,0.239122,0.423938,0.018225,0.770423,0.647554,11.0166,0,-0.113869,79.1892,72.4546
1490,44.7,10.92,0.761088,-7.12008 -175.627 0,0,0,0.00467117,0.573104,0.239107,0.423943,0.0182239,0.770294,0.64749,11.0154,0,-0.113793,79.1858,72.4518
1491,44.73,10.92,0.758173,-7.1217 -175.648 0,0,0,0.00464674,0.571185,0.239093,0.423948,0.0182228,0.770166,0.647424,11.0143,0,-0.11373,79.1825,72.4491
1492,44.76,10.92,0.75529,-7.1233 -175.669 0,0,0,0.00461762,0.569275,0.239079,0.423952,0.0182218,0.770037,0.647359,11.0131,0,-0.11365,79.1792,72.4464
1493,44.79,10.92,0.752436,-7.12489 -175.69 0,0,0,0.0045916,0.567377,0.239065,0.423958,0.0182207,0.769909,0.647294,11.0119,0,-0.113592,79.1759,72.4437
1494,44.82,10.92,0.74961,-7.12647 -175.711 0,0,0,0.00456636,0.565488,0.239052,0.423963,0.0182196,0.769781,0.647228,11.0107,0,-0.113525,79.1727,72.441
1495,44.85,10.92,0.746811,-7.12803 -175.731 0,0,0,0.00454233,0.563608,0.239038,0.423968,0.0182186,0.769653,0.647163,11.0095,0,-0.11347,79.1696,72.4384
1496,44.88,10.92,0.744039,-7.12959 -175.752 0,0,0,0.00451783,0.561735,0.239024,0.423974,0.0182176,0.769526,0.647097,11.0083,0,-0.113407,79.1665,72.4357
1497,44.91,10.92,0.741291,-7.13113 -175.773 0,0,0,0.00449411,0.559726,0.239011,0.42398,0.0182165,0.769399,0.647032,11.0072,0,-0.113349,79.1634,72.4331
1498,44.94,10.92,0.738565,-7.13267 -175.793 0,0,0,0.00446964,0.557864,0.238998,0.423986,0.0182155,0.769271,0.646966,11.006,0,-0.113242,79.1604,72.4305
1499,44.97,10.92,0.735859,-7.13419 -175.814 0,0,0,0.00444525,0.55607,0.238985,0.423991,0.0182145,0.769144,0.6469,11.0048,0,-0.113204,79.1574,72.4279
1500,45,10.92,0.733172,-7.13571 -175.834 0,0,0,0.00442014,0.554292,0.238971,0.423997,0.0182135,0.769017,0.646834,11.0036,0,-0.113169,79.1544,72.4254
1501,45.03,10.92,0.730499,-7.13722 -175.854 0,0,0,0.00439422,0.552516,0.238958,0.424003,0.0182125,0.768891,0.646768,11.0024,0,-0.113118,79.1515,72.4228
1502,45.06,10.92,0.72784,-7.13871 -175.874 0,0,0,0.00436736,0.550732,0.238945,0.42401,0.0182116,0.768764,0.646702,11.0013,0,-0.113056,79.1487,72.4203
1503,45.09,10.92,0.725192,-7.1402 -175.895 0,0,0,0.00433996,0.548946,0.238933,0.424016,0.0182106,0.768638,0.646635,11.0001,0,-0.112999,79.1459,72.4178
1504,45.12,10.92,0.722553,-7.14168 -175.915 0,0,0,0.00431209,0.547162,0.23892,0.424022,0.0182096,0.768512,0.646569,10.9989,0,-0.112945,79.1431,72.4153
1505,45.15,10.92,0.719922,-7.14315 -175.934 0,0,0,0.00428397,0.545383,0.238907,0.424028,0.0182087,0.768386,0.646502,10.9977,0,-0.112889,79.1404,72.4129
1506,45.18,10.92,0.717296,-7.14461 -175.954 0,0,0,0.00425627,0.543626,0.238895,0.424035,0.0182078,0.76826,0.646436,10.9965,0,-0.112837,79.1377,72.4104
1507,45.21,10.92,0.714673,-7.14606 -175.974 0,0,0,0.00422884,0.541869,0.238882,0.424041,0.0182068,0.768134,0.64637,10.9954,0,-0.112791,79.1351,72.408
1508,45.24,10.92,0.712053,-7.1475 -175.994 0,0,0,0.00420173,0.540117,0.23887,0.424047,0.0182059,0.768008,0.646303,10.9942,0,-0.112749,79.1324,72.4056
1509,45.27,10.92,0.709434,-7.14893 -176.013 0,0,0,0.00417489,0.538368,0.238858,0.424053,0.018205,0.767883,0.646237,10.993,0,-0.112714,79.1299,72.4032
1510,45.3,10.92,0.706815,-7.15035 -176.033 0,0,0,0.0041489,0.536619,0.238844,0.424058,0.0182041,0.767757,0.646169,10.9919,0,-0.112694,79.1274,72.4008
1511,45.33,10.92,0.704195,-7.15177 -176.052 0,0,0,0.00412339,0.534876,0.238831,0.424063,0.0182032,0.767632,0.646102,10.9907,0,-0.112884,79.1249,72.3985
1512,45.36,10.92,0.701574,-7.15317 -176.072 0,0,0,0.00409847,0.533178,0.238818,0.424068,0.0182022,0.767507,0.646034,10.9895,0,-0.11282,79.1225,72.3961
1513,45.39,10.92,0.69895,-7.15456 -176.091 0,0,0,0.0040741,0.5315,0.238806,0.424074,0.0182013,0.767382,0.645967,10.9884,0,-0.11275,79.1201,72.3938
1514,45.42,10.92,0.696323,-7.15595 -176.11 0,0,0,0.00405031,0.529818,0.238794,0.42408,0.0182004,0.767258,0.645899,10.9872,0,-0.112655,79.1177,72.3916
1515,45.45,10.92,0.693693,-7.15732 -176.129 0,0,0,0.0040271,0.528135,0.238782,0.424086,0.0181995,0.767134,0.645832,10.986,0,-0.112577,79.1154,72.3893
1516,45.48,10.92,0.691058,-7.15869 -176.149 0,0,0,0.00400448,0.526449,0.23877,0.424092,0.0181986,0.767011,0.645764,10.9849,0,-0.11251,79.1131,72.3871
1517,45.51,10.92,0.68842,-7.16004 -176.168 0,0,0,0.00398248,0.524769,0.238758,0.424098,0.0181978,0.766887,0.645696,10.9837,0,-0.112454,79.1108,72.3849
1518,45.54,10.92,0.685777,-7.16139 -176.186 0,0,0,0.0039611,0.523138,0.238747,0.424103,0.0181969,0.766764,0.645629,10.9826,0,-0.112407,79.1086,72.3827
1519,45.57,10.92,0.683129,-7.16274 -176.205 0,0,0,0.0039404,0.521495,0.238735,0.424109,0.0181961,0.766641,0.64556,10.9814,0,-0.112353,79.1064,72.3805
1520,45.6,10.92,0.680482,-7.16408 -176.224 0,0,0,0.00392029,0.519861,0.238723,0.424115,0.0181952,0.766519,0.645492,10.9803,0,-0.112316,79.1042,72.3784
1521,45.63,10.92,0.677831,-7.16541 -176.243 0,0,0,0.00390078,0.518228,0.238712,0.42412,0.0181944,0.766397,0.645423,10.9791,0,-0.11228,79.1021,72.3763
1522,45.66,10.92,0.675173,-7.16673 -176.261 0,0,0,0.00388217,0.516602,0.2387,0.424126,0.0181936,0.766276,0.645351,10.9779,0,-0.112243,79.1,72.3742
1523,45.69,10.92,0.67251,-7.16804 -176.28 0,0,0,0.00386332,0.514969,0.238689,0.424132,0.0181928,0.766154,0.645281,10.9767,0,-0.112212,79.098,72.3722
1524,45.72,10.92,0.669842,-7.16933 -176.298 0,0,0,0.00384479,0.513351,0.238677,0.424137,0.018192,0.766033,0.64521,10.9756,0,-0.11219,79.096,72.3701
1525,45.75,10.92,0.667166,-7.17062 -176.316 0,0,0,0.0037116,0.51099,0.237944,0.423598,0.0181626,0.764619,0.643494,11.0107,0,-0.112139,79.094,72.3681
1526,45.78,10.95,0.664485,-7.17189 -176.335 0,0,0,0.0043394,0.519087,0.237936,0.423626,0.018162,0.764525,0.643431,11.0109,0,-0.110876,79.2092,72.235
1527,45.81,10.95,0.661814,-7.1732 -176.352 0,0,0,0.00414918,0.509344,0.237918,0.423615,0.0181616,0.764412,0.643346,11.0089,0,-0.11008,79.2074,72.3323
1528,45.84,10.98,0.658816,-7.17394 -176.37 0,0,0,0.0041466,0.507999,0.2379,0.423608,0.0181609,0.764295,0.64326,11.007,0,-0.11154,79.2062,72.3359
1529,45.87,10.98,0.655673,-7.1745 -176.387 0,0,0,0.00407287,0.505296,0.237876,0.423576,0.0181601,0.764175,0.643183,11.0053,0,-0.112254,79.2046,72.3375
1530,45.9,11.01,0.65212,-7.17509 -176.403 0,0,0,0.00404955,0.503482,0.237851,0.423535,0.0181591,0.764055,0.643111,11.004,0,-0.113368,79.2038,72.3391
1531,45.93,11.01,0.648241,-7.17584 -176.42 0,0,0,0.00400796,0.501323,0.237824,0.423481,0.0181579,0.763936,0.643045,11.0028,0,-0.114146,79.2028,72.3399
1532,45.96,11.01,0.644223,-7.17679 -176.436 0,0,0,0.00398422,0.499503,0.237797,0.42343,0.0181566,0.763818,0.642991,11.0019,0,-0.114863,79.2019,72.3402
1533,45.99,11.01,0.640217,-7.17791 -176.453 0,0,0,0.00395703,0.497515,0.237772,0.423382,0.0181553,0.763704,0.642918,11.0006,0,-0.115054,79.2007,72.3399
1534,46.02,11.01,0.636322,-7.17917 -176.469 0,0,0,0.00393549,0.497171,0.237753,0.423345,0.0181541,0.763593,0.642876,10.9997,0,-0.114965,79.1995,72.3392
1535,46.05,11.01,0.632583,-7.1805 -176.486 0,0,0,0.00391261,0.494962,0.237731,0.42331,0.0181529,0.763485,0.6428,10.9984,0,-0.114206,79.1977,72.3383
1536,46.08,11.01,0.629003,-7.18187 -176.503 0,0,0,0.00388992,0.493471,0.237711,0.423282,0.0181517,0.763379,0.642746,10.9974,0,-0.114262,79.1963,72.3371
1537,46.11,11.01,0.625567,-7.18324 -176.52 0,0,0,0.00386979,0.492416,0.237697,0.423265,0.0181507,0.763276,0.642685,10.9962,0,-0.11386,79.1948,72.3357
1538,46.14,11.01,0.62225,-7.18459 -176.537 0,0,0,0.00385025,0.490865,0.237681,0.423245,0.0181498,0.763174,0.642626,10.9952,0,-0.112669,79.1933,72.3343
1539,46.17,11.01,0.61903,-7.18589 -176.554 0,0,0,0.00383118,0.489565,0.237666,0.423228,0.0181489,0.763074,0.642567,10.9941,0,-0.112667,79.1918,72.3329
1540,46.2,11.01,0.615888,-7.18715 -176.571 0,0,0,0.00381293,0.488249,0.237651,0.42321,0.018148,0.762974,0.642507,10.9931,0,-0.112558,79.1905,72.3315
1541,46.23,11.01,0.612808,-7.18837 -176.587 0,0,0,0.00379489,0.486966,0.237635,0.423193,0.0181472,0.762875,0.642448,10.9921,0,-0.112545,79.1892,72.3301
1542,46.26,11.01,0.609777,-7.18956 -176.604 0,0,0,0.0037774,0.485709,0.23762,0.423176,0.0181463,0.762776,0.642387,10.9911,0,-0.112515,79.1879,72.3288
1543,46.29,11.01,0.606783,-7.19073 -176.621 0,0,0,0.00376034,0.484467,0.237605,0.423159,0.0181455,0.762678,0.642325,10.9901,0,-0.112503,79.1867,72.3275
1544,46.32,11.01,0.603818,-7.19187 -176.637 0,0,0,0.00374393,0.48325,0.23759,0.423141,0.0181446,0.762579,0.642261,10.9891,0,-0.112514,79.1856,72.3262
1545,46.35,11.01,0.600875,-7.193 -176.654 0,0,0,0.00372816,0.48205,0.237574,0.423124,0.0181437,0.762481,0.642197,10.9882,0,-0.112553,79.1845,72.325
1546,46.38,11.01,0.597948,-7.19411 -176.67 0,0,0,0.00371297,0.480869,0.237559,0.423105,0.0181429,0.762382,0.642132,10.9872,0,-0.112602,79.1835,72.3239
1547,46.41,11.01,0.595033,-7.19522 -176.687 0,0,0,0.00369855,0.479709,0.237544,0.423087,0.018142,0.762284,0.642059,10.9861,0,-0.112658,79.1825,72.3227
1548,46.44,11.01,0.592127,-7.19631 -176.703 0,0,0,0.00368383,0.478613,0.237528,0.423068,0.0181411,0.762186,0.641992,10.9851,0,-0.112712,79.1816,72.3217
1549,46.47,11.01,0.589228,-7.19739 -176.719 0,0,0,0.00367014,0.477481,0.237513,0.42305,0.0181402,0.762087,0.641923,10.984,0,-0.112749,79.1806,72.3206
1550,46.5,11.01,0.586328,-7.19847 -176.735 0,0,0,0.00365683,0.476354,0.237498,0.423032,0.0181393,0.761989,0.641857,10.9831,0,-0.112764,79.1798,72.3196
1551,46.53,11.01,0.583439,-7.19954 -176.751 0,0,0,0.00364395,0.475229,0.237484,0.423015,0.0181384,0.761891,0.641791,10.9821,0,-0.112728,79.1789,72.3186
1552,46.56,11.01,0.580558,-7.2006 -176.767 0,0,0,0.00363148,0.474103,0.237469,0.422998,0.0181375,0.761793,0.641725,10.9811,0,-0.112688,79.1781,72.3177
1553,46.59,11.01,0.577688,-7.20166 -176.783 0,0,0,0.00361936,0.472978,0.237455,0.422983,0.0181366,0.761694,0.64166,10.9801,0,-0.11263,79.1773,72.3168
1554,46.62,11.01,0.574829,-7.20271 -176.799 0,0,0,0.00360755,0.471834,0.237441,0.422968,0.0181358,0.761597,0.641594,10.9791,0,-0.112553,79.1765,72.3159
1555,46.65,11.01,0.571986,-7.20375 -176.815 0,0,0,0.00359599,0.470696,0.237427,0.422955,0.0181349,0.761499,0.641529,10.9781,0,-0.11246,79.1757,72.315
1556,46.68,11.01,0.569161,-7.2048 -176.83 0,0,0,0.00358467,0.469551,0.237414,0.422942,0.0181341,0.761401,0.641464,10.9771,0,-0.112355,79.175,72.3142
1557,46.71,11.01,0.566339,-7.20583 -176.846 0,0,0,0.00357347,0.4684,0.237401,0.422931,0.0181333,0.761304,0.6414,10.9761,0,-0.112237,79.1742,72.3134
1558,46.74,11.01,0.563861,-7.20687 -176.861 0,0,0,0.00356236,0.467267,0.237388,0.422921,0.0181325,0.761207,0.641336,10.9751,0,-0.112116,79.1735,72.3126
1559,46.77,11.01,0.561547,-7.2079 -176.877 0,0,0,0.00355138,0.466105,0.237376,0.422912,0.0181318,0.76111,0.641272,10.9741,0,-0.111991,79.1728,72.3118
1560,46.8,11.01,0.559664,-7.20893 -176.892 0,0,0,0.00354049,0.464951,0.237364,0.422905,0.018131,0.761014,0.641209,10.9731,0,-0.111865,79.1721,72.3111
1561,46.83,11.01,0.558129,-7.20995 -176.908 0,0,0,0.00352974,0.46378,0.237352,0.422898,0.0181303,0.760918,0.641146,10.9722,0,-0.111743,79.1714,72.3104
1562,46.86,11.01,0.556756,-7.21097 -176.923 0,0,0,0.0035191,0.462606,0.237341,0.422892,0.0181296,0.760822,0.641082,10.9712,0,-0.111627,79.1707,72.3098
1563,46.89,11.01,0.555392,-7.21199 -176.938 0,0,0,0.00343344,0.459729,0.236927,0.422216,0.01811,0.760281,0.637957,10.97,0,-0.111514,79.1701,72.3091
1564,46.92,11.04,0.553939,-7.21295 -176.954 0,0,0,0.0040282,0.471072,0.236908,0.422209,0.0181114,0.760284,0.637873,10.9721,0,-0.0991163,79.5963,71.911
1565,46.95,11.04,0.552385,-7.21398 -176.969 0,0,0,0.00385739,0.458623,0.236893,0.422202,0.0181134,0.760232,0.637885,10.9721,0,-0.0953855,79.5956,72.2789
1566,46.98,11.07,0.550633,-7.21504 -176.984 0,0,0,0.00389629,0.457383,0.236883,0.422205,0.0181156,0.76018,0.637903,10.9725,0,-0.0944841,79.5937,72.2813
1567,47.01,11.07,0.548775,-7.21611 -176.999 0,0,0,0.00383103,0.454544,0.236872,0.422203,0.0181178,0.760128,0.637917,10.9723,0,-0.0937693,79.5915,72.284
1568,47.04,11.1,0.546818,-7.21717 -177.014 0,0,0,0.00382227,0.453199,0.236863,0.422205,0.0181198,0.760073,0.637932,10.9719,0,-0.0951079,79.5892,72.2864
1569,47.07,11.1,0.544786,-7.21823 -177.029 0,0,0,0.00378827,0.451259,0.236853,0.422204,0.0181217,0.760017,0.637945,10.9714,0,-0.0955879,79.5868,72.289
1570,47.1,11.13,0.542696,-7.21927 -177.043 0,0,0,0.00377219,0.449889,0.236842,0.422204,0.0181234,0.759959,0.637957,10.9708,0,-0.0968929,79.5843,72.2915
1571,47.13,11.13,0.540563,-7.22029 -177.058 0,0,0,0.00375524,0.448306,0.236832,0.422204,0.0181249,0.759901,0.637968,10.9702,0,-0.0976502,79.5817,72.2941
1572,47.16,11.13,0.538396,-7.22131 -177.073 0,0,0,0.00373909,0.447011,0.236821,0.422203,0.0181263,0.759844,0.637979,10.9696,0,-0.0985769,79.5791,72.2967
1573,47.19,11.13,0.536202,-7.22231 -177.087 0,0,0,0.00372606,0.445829,0.237035,0.422827,0.0181849,0.760059,0.639047,10.9745,0,-0.0968163,79.582,72.3501
1574,47.22,11.13,0.533985,-7.22327 -177.102 0,0,0,0.00371441,0.444449,0.237247,0.423408,0.0182415,0.7601,0.640102,10.9783,0,-0.101596,79.5886,72.3841
1575,47.25,11.16,0.53158,-7.22413 -177.116 0,0,0,0.0037261,0.460312,0.237311,0.42359,0.0182578,0.760036,0.640445,10.9787,0,-0.103731,79.5918,72.3928
1576,47.28,11.16,0.528807,-7.22488 -177.13 0,0,0,0.00372837,0.454637,0.237298,0.423574,0.0182587,0.759963,0.640458,10.9779,0,-0.10699,79.5909,72.3955
1577,47.31,11.16,0.525808,-7.22559 -177.144 0,0,0,0.00372599,0.453745,0.237288,0.423558,0.0182593,0.759891,0.640468,10.9771,0,-0.108515,79.5898,72.3957
1578,47.34,11.16,0.52281,-7.22633 -177.157 0,0,0,0.00372239,0.448933,0.237277,0.423539,0.0182598,0.759819,0.64048,10.9764,0,-0.108706,79.5888,72.3963
1579,47.37,11.16,0.519944,-7.22713 -177.171 0,0,0,0.00371806,0.444067,0.237267,0.423521,0.0182604,0.759748,0.640489,10.9757,0,-0.109054,79.588,72.3967
1580,47.4,11.16,0.517267,-7.22795 -177.185 0,0,0,0.00371337,0.439591,0.237257,0.423505,0.0182609,0.759676,0.640495,10.975,0,-0.109261,79.5874,72.3974
